fiscalYear,currentValue,name,duns,multiYear
2017,4813.9,Net Direct Systems,54007823,true
2017,4213.12,Net Direct Systems,54007823,true
2017,6371.82,Net Direct Systems,54007823,true
2017,10525.5,Net Direct Systems,54007823,true
2017,8876.1,Net Direct Systems,54007823,true
2017,1222.9,Net Direct Systems,54007823,true
2017,5325.66,Net Direct Systems,54007823,true
2017,8012.4,Net Direct Systems,54007823,true
2017,18749.36,Net Direct Systems,54007823,true
2017,8284.36,Net Direct Systems,54007823,true
2017,14888.96,Net Direct Systems,54007823,true
2017,5341.6,Net Direct Systems,54007823,true
2017,25152.92,Net Direct Systems,54007823,true
2017,12114489.17,JSI Telecom,148025380,false
2017,,Palantir USG,825284321,true
2017,8680.1,Net Direct Systems,54007823,true
2017,8375.04,Net Direct Systems,54007823,true
2017,9674.2,Net Direct Systems,54007823,true
2017,8452.6,Net Direct Systems,54007823,true
2017,2554.54,Net Direct Systems,54007823,true
2017,43764.38,Visionary Integration Professionals,36943280,true
2017,9925.6,Net Direct Systems,54007823,true
2017,18514919.08,360 It Integrated Solutions,962373515,true
2017,,Deloitte Consulting,19121586,true
2017,3983658.6,Booz Allen Hamilton,6928857,true
2017,909026.17,Deloitte Consulting,19121586,true
2017,7475235.57,Project Performance Company,622496230,true
2017,67373.64,N2grate Government Technology Solutions,963510578,true
2017,455550.77,PG Public Services,133661020,true
2017,3665863.39,Visionary Integration Professionals,36943280,true
2017,2385323.52,Sevatec,132599668,true
2017,,XRAD Tele-Services,167448955,true
2017,124800,Indev,78577552,true
2017,15839223,Defense Point Security,832904770,true
2017,258672.49,Escgov,136155178,true
2017,35317255.08,CSRA,79735371,true
2017,74219.02,Govplace,957050883,true
2017,2679505.8,Microsoft Corporation,81466849,true
2017,23965006.34,Dev Technology Group,105667401,true
2017,6703847.92,QBASE-McNeil Integrated Solutions,961746620,true
2017,24293923.61,Knight Point Systems,622594492,true
2017,5553910.8,Tri-Cor Industries,146881875,true
2017,3353415.04,360 It Integrated Solutions,962373515,true
2017,3931369.86,Dev Technology Group,105667401,true
2017,8941012.49,Dev Technology Group,105667401,true
2017,3000806.8,Mythics,13358002,true
2017,315360.5,Green IT Systems Group,966572682,true
2017,3297,Chainalysis,79827246,true
2017,407000,Fileonq,179886916,true
2017,3482154.79,Booz Allen Hamilton,6928857,true
2017,14212678,Savantage Financial Services,878187012,true
2017,1659100.96,Booz Allen Hamilton,6928857,true
2017,3974924.93,Excella Consulting,124023404,false
2017,25662.2,Avaya Federal Solutions,790472240,true
2017,9787.57,Venture Netcomm,942320656,true
2017,1988425,Dev Technology Group,105667401,true
2017,1344017.34,Blackstone Technology Group,112074757,true
2017,3026.22,Venture Netcomm,942320656,true
2017,3462.08,Venture Netcomm,942320656,true
2017,1482722.63,Optech,127865447,true
2017,1839389.36,Booz Allen Hamilton Engineering Services,75916762,true
2017,36145.19,Venture Netcomm,942320656,true
2017,24838.11,Red River Technology,933678708,true
2017,23834.75,Venture Netcomm,942320656,true
2017,6998748.31,Strategic Enterprise Solutions,129148610,true
2017,4414763.18,Inserso Corporation,59354865,true
2017,25500,National Cyber-Forensics and Training Alliance.,191665814,false
2017,400000,Hubstream,79254474,false
2017,40757.82,Carahsoft Technology,88365767,true
2017,400000,Child Rescue Coalition,70939304,false
2017,81712.71,Visual Systems Group,84567473,false
2017,27612.2,Visual Systems Group,84567473,false
2017,6463,Visual Systems Group,84567473,false
2017,20445,Net Direct Systems,54007823,true
2017,34902.8,Net Direct Systems,54007823,true
2017,3625.1,Net Direct Systems,54007823,true
2017,14157.3,Net Direct Systems,54007823,true
2017,3201.63,Net Direct Systems,54007823,true
2017,9445.91,Net Direct Systems,54007823,true
2017,6133.5,Net Direct Systems,54007823,true
2017,56831.7,Net Direct Systems,54007823,true
2017,74631,Net Direct Systems,54007823,true
2017,34075,Net Direct Systems,54007823,true
2017,11589.2,Net Direct Systems,54007823,true
2017,10082.5,Net Direct Systems,54007823,true
2017,5931.9,Net Direct Systems,54007823,true
2017,15507.36,Net Direct Systems,54007823,true
2017,3734.28,Net Direct Systems,54007823,true
2017,7468.56,Net Direct Systems,54007823,true
2017,1289.06,Net Direct Systems,54007823,true
2017,1454.62,Net Direct Systems,54007823,true
2017,3810.99,Net Direct Systems,54007823,true
2017,7640.8,Net Direct Systems,54007823,true
2017,12267,Net Direct Systems,54007823,true
2017,34405.92,Govplace,957050883,true
2017,36942.71,Govplace,957050883,true
2017,2297.8,Net Direct Systems,54007823,true
2017,644.53,Net Direct Systems,54007823,true
2017,1753.91,Net Direct Systems,54007823,true
2017,73324.56,Net Direct Systems,54007823,true
2017,33389.79,Net Direct Systems,54007823,true
2017,810.09,Net Direct Systems,54007823,true
2017,15462,Net Direct Systems,54007823,true
2017,75077,Govplace,957050883,true
2017,13691.48,Net Direct Systems,54007823,true
2017,8100.9,Net Direct Systems,54007823,true
2017,3587.7,Net Direct Systems,54007823,true
2017,19420.64,Net Direct Systems,54007823,true
2017,10417.56,Net Direct Systems,54007823,true
2017,7765.65,Net Direct Systems,54007823,true
2017,20340.92,Net Direct Systems,54007823,true
2017,6863.99,Net Direct Systems,54007823,true
2017,31931.39,Net Direct Systems,54007823,true
2017,11585.5,Net Direct Systems,54007823,true
2017,7805.2,Net Direct Systems,54007823,true
2017,4770.5,Net Direct Systems,54007823,true
2017,6533.88,Net Direct Systems,54007823,true
2017,448645.19,Escgov,136155178,true
2017,452456.37,Escgov,136155178,true
2017,3240.36,Net Direct Systems,54007823,true
2017,3049.75,Net Direct Systems,54007823,true
2017,114262.75,Net Direct Systems,54007823,true
2017,2726,Net Direct Systems,54007823,true
2017,45254.02,Net Direct Systems,54007823,true
2017,17719,Net Direct Systems,54007823,true
2017,5210.4,Net Direct Systems,54007823,true
2017,132115.55,Net Direct Systems,54007823,true
2017,11743.2,Net Direct Systems,54007823,true
2017,4050.45,Net Direct Systems,54007823,true
2017,18312.24,Net Direct Systems,54007823,true
2017,41815.46,Net Direct Systems,54007823,true
2017,6669.88,Net Direct Systems,54007823,true
2017,4727.8,Net Direct Systems,54007823,true
2017,36406.53,Net Direct Systems,54007823,true
2017,8278,Net Direct Systems,54007823,true
2017,23425.44,Net Direct Systems,54007823,true
2017,59972,Net Direct Systems,54007823,true
2017,6248.52,Net Direct Systems,54007823,true
2017,7223.16,Net Direct Systems,54007823,true
2017,2094.37,Net Direct Systems,54007823,true
2017,4902.85,Net Direct Systems,54007823,true
2017,1363,Net Direct Systems,54007823,true
2017,5114.16,Net Direct Systems,54007823,true
2017,24077.75,Net Direct Systems,54007823,true
2017,18255.47,Govplace,957050883,true
2017,25053.98,Govplace,957050883,true
2017,46509.4,Net Direct Systems,54007823,true
2017,2980.08,Net Direct Systems,54007823,true
2017,15723.45,Net Direct Systems,54007823,true
2017,26799.12,Net Direct Systems,54007823,true
2017,1547.82,Net Direct Systems,54007823,true
2017,4786,Govplace,957050883,true
2017,980.57,Net Direct Systems,54007823,true
2017,73856.86,Net Direct Systems,54007823,true
2017,22870.62,Net Direct Systems,54007823,true
2017,12169.08,Net Direct Systems,54007823,true
2017,23779.68,Net Direct Systems,54007823,true
2017,4658.66,Net Direct Systems,54007823,true
2017,4585.68,Net Direct Systems,54007823,true
2017,39212.4,Net Direct Systems,54007823,true
2017,11295.75,Net Direct Systems,54007823,true
2017,36058.44,Net Direct Systems,54007823,true
2017,52452.2,Net Direct Systems,54007823,true
2017,2200,Net Direct Systems,54007823,true
2017,4416,Escgov,136155178,true
2017,12948.5,Net Direct Systems,54007823,true
2017,14634.75,Net Direct Systems,54007823,true
2017,181205.44,Escgov,136155178,true
2017,2006.65,Net Direct Systems,54007823,true
2017,3389.79,Net Direct Systems,54007823,true
2017,72524.38,Net Direct Systems,54007823,true
2017,6776.48,Net Direct Systems,54007823,true
2017,9558.56,Net Direct Systems,54007823,true
2017,30714,Net Direct Systems,54007823,true
2017,34746.7,Net Direct Systems,54007823,true
2017,17362.6,Net Direct Systems,54007823,true
2017,45576.92,Escgov,136155178,true
2017,4733.92,Net Direct Systems,54007823,true
2017,20281.8,Net Direct Systems,54007823,true
2017,33172.19,Net Direct Systems,54007823,true
2017,6059.94,Net Direct Systems,54007823,true
2017,25015.46,Net Direct Systems,54007823,true
2017,72604.96,Net Direct Systems,54007823,true
2017,27222.1,Net Direct Systems,54007823,true
2017,16201.8,Net Direct Systems,54007823,true
2017,59477.32,Net Direct Systems,54007823,true
2017,3787.77,Net Direct Systems,54007823,true
2017,14091.84,Net Direct Systems,54007823,true
2017,14377.88,Net Direct Systems,54007823,true
2017,16017.79,Govplace,957050883,true
2017,14177.25,Net Direct Systems,54007823,true
2017,2579.7,Net Direct Systems,54007823,true
2017,8870.9,Net Direct Systems,54007823,true
2017,175390,Escgov,136155178,true
2017,12151.35,Net Direct Systems,54007823,true
2017,24485.66,Net Direct Systems,54007823,true
2017,292241.16,Net Direct Systems,54007823,true
2017,7344.7,Net Direct Systems,54007823,true
2017,1500000,Govplace,957050883,true
2017,34739.6,Net Direct Systems,54007823,true
2017,599.7,Net Direct Systems,54007823,true
2017,16455.4,Net Direct Systems,54007823,true
2017,13296.56,Net Direct Systems,54007823,true
2017,141805.7,Net Direct Systems,54007823,true
2017,25684.2,Net Direct Systems,54007823,true
2017,7223.1,Net Direct Systems,54007823,true
2017,3407.5,Net Direct Systems,54007823,true
2017,441334.99,Escgov,136155178,true
2017,14704.2,Net Direct Systems,54007823,true
2017,20095.74,Net Direct Systems,54007823,true
2017,24016.86,Net Direct Systems,54007823,true
2017,12253.5,Net Direct Systems,54007823,true
2017,13233.78,Net Direct Systems,54007823,true
2017,10292.94,Net Direct Systems,54007823,true
2017,27447.84,Net Direct Systems,54007823,true
2017,3940.74,Net Direct Systems,54007823,true
2017,3921.12,Net Direct Systems,54007823,true
2017,11633.7,Net Direct Systems,54007823,true
2017,1967.1,Net Direct Systems,54007823,true
2017,91313,Escgov,136155178,true
2017,4704.05,Net Direct Systems,54007823,true
2017,4589.9,Net Direct Systems,54007823,true
2017,2463.78,Net Direct Systems,54007823,true
2017,35966.96,Net Direct Systems,54007823,true
2017,44380.5,Net Direct Systems,54007823,true
2017,443350.99,Escgov,136155178,true
2017,1775.22,Net Direct Systems,54007823,true
2017,9855.12,Net Direct Systems,54007823,true
2017,11289.72,Net Direct Systems,54007823,true
2017,22250.66,Net Direct Systems,54007823,true
2017,30714.2,Net Direct Systems,54007823,true
2017,1183.48,Net Direct Systems,54007823,true
2017,17504.76,Net Direct Systems,54007823,true
2017,6123,Net Direct Systems,54007823,true
2017,51671.1,Net Direct Systems,54007823,true
2017,450454.99,Escgov,136155178,true
2017,8166,Net Direct Systems,54007823,true
2017,3338.5,Net Direct Systems,54007823,true
2017,67000,Net Direct Systems,54007823,true
2017,73345.4,Net Direct Systems,54007823,true
2017,23362.84,Net Direct Systems,54007823,true
2017,,Eclinicalworks,136815235,false
2017,25237.58,Net Direct Systems,54007823,true
2017,498761.16,Carahsoft Technology,88365767,true
2017,18513.15,Net Direct Systems,54007823,true
2017,3026362.18,Concur Technologies,867262263,true
2017,1246315,Mythics,13358002,true
2017,13958.4,Net Direct Systems,54007823,true
2017,1298.21,Net Direct Systems,54007823,true
2017,5071.56,Net Direct Systems,54007823,true
2017,12526.16,Net Direct Systems,54007823,true
2017,24706.05,Govplace,957050883,true
2017,1207.48,Net Direct Systems,54007823,true
2017,12074.8,Net Direct Systems,54007823,true
2017,2670.8,Net Direct Systems,54007823,true
2017,2511.48,Net Direct Systems,54007823,true
2017,16550.08,Net Direct Systems,54007823,true
2017,9201.3,Net Direct Systems,54007823,true
2017,12180.1,Net Direct Systems,54007823,true
2017,16692.5,Net Direct Systems,54007823,true
2017,39136.44,Govplace,957050883,true
2017,4006.2,Net Direct Systems,54007823,true
2017,207995.3,Net Direct Systems,54007823,true
2017,3866.73,Net Direct Systems,54007823,true
2017,23859.06,Net Direct Systems,54007823,true
2017,28393.5,Net Direct Systems,54007823,true
2017,1690.52,Net Direct Systems,54007823,true
2017,249732.36,Escgov,136155178,true
2017,25847.94,Net Direct Systems,54007823,true
2017,21223.98,Net Direct Systems,54007823,true
2017,4321.89,Net Direct Systems,54007823,true
2017,7102.4,Net Direct Systems,54007823,true
2017,11931.45,Net Direct Systems,54007823,true
2017,20923.18,Net Direct Systems,54007823,true
2017,20420.48,Net Direct Systems,54007823,true
2017,7839.54,Net Direct Systems,54007823,true
2017,9297.86,Net Direct Systems,54007823,true
2017,8452.36,Net Direct Systems,54007823,true
2017,749021.63,Escgov,136155178,true
2017,149157,Net Direct Systems,54007823,true
2017,5223,Net Direct Systems,54007823,true
2017,3906.5,Net Direct Systems,54007823,true
2017,16171.99,Net Direct Systems,54007823,true
2017,6528.75,Net Direct Systems,54007823,true
2017,73779,Net Direct Systems,54007823,true
2017,693.5,Net Direct Systems,54007823,true
2017,2941.71,Net Direct Systems,54007823,true
2017,28359.4,Govplace,957050883,true
2017,13057.5,Net Direct Systems,54007823,true
2017,26324.4,Net Direct Systems,54007823,true
2017,15092.77,Net Direct Systems,54007823,true
2017,1297.9,Net Direct Systems,54007823,true
2017,17563.34,Net Direct Systems,54007823,true
2017,6576.72,Net Direct Systems,54007823,true
2017,27947.53,Net Direct Systems,54007823,true
2017,4962.8,Net Direct Systems,54007823,true
2017,9805.7,Net Direct Systems,54007823,true
2017,14828.45,Net Direct Systems,54007823,true
2017,13936.96,Net Direct Systems,54007823,true
2017,19611.4,Net Direct Systems,54007823,true
2017,6824.65,Net Direct Systems,54007823,true
2017,7844.56,Net Direct Systems,54007823,true
2017,87138.4,Net Direct Systems,54007823,true
2017,538.25,Net Direct Systems,54007823,true
2017,20794.48,Net Direct Systems,54007823,true
2017,15478.2,Net Direct Systems,54007823,true
2017,109181.6,Net Direct Systems,54007823,true
2017,23503.35,Net Direct Systems,54007823,true
2017,33865.56,Net Direct Systems,54007823,true
2017,134637.5,Net Direct Systems,54007823,true
2017,16550.14,Net Direct Systems,54007823,true
2017,13870,Net Direct Systems,54007823,true
2017,79404.8,Net Direct Systems,54007823,true
2017,217849.38,Net Direct Systems,54007823,true
2017,33036.6,Net Direct Systems,54007823,true
2017,10659.68,Net Direct Systems,54007823,true
2017,6004.99,Net Direct Systems,54007823,true
2017,43088.87,Net Direct Systems,54007823,true
2017,7696.36,Net Direct Systems,54007823,true
2017,18630.83,Net Direct Systems,54007823,true
2017,5446.15,Net Direct Systems,54007823,true
2017,129269.25,Net Direct Systems,54007823,true
2017,98000,Net Direct Systems,54007823,true
2017,36033.43,Bellsouth Telecommunications,796646453,false
2017,20786.04,BCS Systems,788459154,false
2017,19631.87,WidePoint Integrated Solutions,4693904,true
2017,54923659.64,WidePoint Integrated Solutions,4693904,true
2017,6037.4,Net Direct Systems,54007823,true
2017,1451286.1,Escgov,136155178,true
2017,51372.16,WidePoint Integrated Solutions,4693904,true
2017,10446,Net Direct Systems,54007823,true
2017,6097.42,Net Direct Systems,54007823,true
2017,15390.45,Net Direct Systems,54007823,true
2017,1587.89,Net Direct Systems,54007823,true
2017,2774,Net Direct Systems,54007823,true
2017,22061.82,Net Direct Systems,54007823,true
2017,6696.28,Net Direct Systems,54007823,true
2017,4332.68,Net Direct Systems,54007823,true
2017,42582771.57,Enterprise Services,77817617,true
2017,462541.27,Four Points Technology,89896737,true
2017,15960,Environmental Systems Research Institute,63134175,true
2017,18270,Avaya Federal Solutions,790472240,true
2017,5517.48,USA21,40928496,true
2017,19156.07,Johnson Controls Security Solutions,7507671,true
2017,145317.14,Avaya Federal Solutions,790472240,true
2017,27193.95,Avaya Federal Solutions,790472240,true
2017,186489.33,Avaya Federal Solutions,790472240,true
2017,872.18,Net Direct Systems,54007823,true
2017,1532.36,Net Direct Systems,54007823,true
2017,222922.37,Mythics,13358002,true
2017,68780.95,Westwind Team,78374942,true
2017,30728.53,Impres Technology Solutions,11182784,true
2017,173792.37,Dell Federal Systems,149530219,true
