award_id_piid,current_total_value_of_award,potential_total_value_of_award,recipient_name,recipient_parent_name,recipient_congressional_district,primary_place_of_performance_state_name,award_type,product_or_service_code_description,naics_description,domestic_or_foreign_entity,alaskan_native_owned_corporation_or_firm,american_indian_owned_business,indian_tribe_federally_recognized,native_hawaiian_owned_business,tribally_owned_business,woman_owned_business,women_owned_small_business,economically_disadvantaged_women_owned_small_business,joint_venture_women_owned_small_business,joint_venture_economic_disadvantaged_women_owned_small_bus,minority_owned_business,subcontinent_asian_asian_indian_american_owned_business,asian_pacific_american_owned_business,black_american_owned_business,hispanic_american_owned_business,native_american_owned_business,other_minority_owned_business,,financial_year,veteran_owned_business,service_disabled_veteran_owned_business
70CMSD18P00000020,2760,13800,"SONITROL SECURITY SERVICES, INC.",SONITROL SECURITY SERVICES INC.,12,NORTH CAROLINA,PURCHASE ORDER,"MAINT/REPAIR/REBUILD OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM15P00068,2850,3000,COUNTY OF TWIN FALLS,COUNTY OF TWIN FALLS,2,IDAHO,PURCHASE ORDER,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,OTHER U.S. ENTITY (E.G. GOVERNMENT),f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16F00017,2863.4,2863.4,ML CLICK MARKETING LLC,ML CLICK MARKETING LLC,7,ARIZONA,DELIVERY ORDER,"CLOTHING, SPECIAL PURPOSE",OTHER CUT AND SEW APPAREL MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEDM17P00104,2904,43560,"RIVER CITY RANGE, LLC",RIVER CITY RANGE  LLC,7,VIRGINIA,PURCHASE ORDER,HOUSEKEEPING- GUARD,ALL OTHER AMUSEMENT AND RECREATION INDUSTRIES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEDM16P00068,2955.85,2955.85,COMPASS HOUSE,COMPASS HOUSE,26,NEW YORK,PURCHASE ORDER,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,OTHER U.S. ENTITY (E.G. GOVERNMENT),f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR16P00027,2997,2997,"VISIONWORX, LLC",VISIONWORX LLC,4,GEORGIA,PURCHASE ORDER,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,CONSUMER ELECTRONICS REPAIR AND MAINTENANCE,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD16J00005,2999,2999,CELLEBRITE USA CORP,CELLEBRITE USA CORP,5,DISTRICT OF COLUMBIA,DELIVERY ORDER,COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS,COMPUTER STORAGE DEVICE MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
70CDCR18P00000039,3000,16000,"AMERICAN FIREARMS SCHOOL, LLC",AMERICAN FIREARMS SCHOOL LLC,,MASSACHUSETTS,PURCHASE ORDER,EDUCATION/TRAINING- OTHER,ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSW18FC0000040,3008,3008,"ATLANTIC DIVING SUPPLY, INC.",ATLANTIC DIVING SUPPLY INC.,2,VIRGINIA,BPA CALL,"ARMOR, PERSONAL","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETC17J00010,3026.22,3026.22,"VENTURE NETCOMM, INC.",VENTURE NETCOMM  INC.,7,DISTRICT OF COLUMBIA,DELIVERY ORDER,INSTALLATION OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMD16F00007,3043.27,3043.27,KONICA MINOLTA BUSINESS SOLUTIONS USA INCORPORATED,KONICA MINOLTA HOLDINGS  INC.,11,MISSOURI,BPA CALL,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEMD16P00030,3070.98,3070.98,"TIME WARNER CABLE INFORMATION SERVICES (HAWAII), LLC",TIME WARNER CABLE INFORMATION SERVICES (HAWAII)  LLC,,HAWAII,PURCHASE ORDER,IT AND TELECOM- INTERNET,WIRED TELECOMMUNICATIONS CARRIERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCECR13F00036,3096,3096,EASTERN CAROLINA VOCATIONAL CENTER INCORPORATED,EASTERN CAROLINA VOCATIONAL CENTER  INC.,1,NORTH CAROLINA,DELIVERY ORDER,"BATTERIES, NONRECHARGEABLE",PLASTICS PIPE AND PIPE FITTING MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
70CDCR18P00000011,3100.5,3100.5,FEDERAL PRISON INDUSTRIES INC,GOVERNMENT OF THE UNITED STATES,6,KENTUCKY,PURCHASE ORDER,"UNDERWEAR AND NIGHTWEAR, MEN'S",MEN'S AND BOYS' CLOTHING AND FURNISHINGS MERCHANT WHOLESALERS,OTHER U.S. ENTITY (E.G. GOVERNMENT),f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE15J00658,3108.78,12290.94,GOVPLACE,GOVPLACE,11,DISTRICT OF COLUMBIA,BPA CALL,ADP COMPONENTS,COMPUTER AND SOFTWARE STORES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2015,f,f
70CMSD18P00000024,3125,3125,"MACQUEEN, MICHAEL C",MACQUEEN MICHAEL C,5,OHIO,PURCHASE ORDER,SUPPORT- PROFESSIONAL: EXPERT WITNESS,ALL OTHER LEGAL SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD17P00115,3150,3150,DAVILA & ASSOCIATES INC,DAVILA & ASSOCIATES INC,15,TEXAS,PURCHASE ORDER,SUPPORT- ADMINISTRATIVE: TRANSCRIPTION,TRANSLATION AND INTERPRETATION SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,f,,2017,f,f
HSCEMS16F00042,3150,3150,BENEFIT PLANNING INCORPORATED,BENEFIT PLANNING  INC,4,VERMONT,DELIVERY ORDER,EDUCATION/TRAINING- GENERAL,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCETE16J00400,3173,3173,NEW TECH SOLUTIONS INC,NEW TECH SOLUTIONS  INC.,17,CALIFORNIA,DELIVERY ORDER,INFORMATION TECHNOLOGY COMPONENTS,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,,2016,f,f
HSCEDM17F00093,3174.4,3174.4,"PROMAXIMA MANUFACTURING, LTD",PROMAXIMA MANUFACTURING  LTD,7,TEXAS,DELIVERY ORDER,RECREATIONAL AND GYMNASTIC EQUIPMENT,SPORTING AND ATHLETIC GOODS MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMD17P00136,3240,3240,"CONDUIT TRANSCRIPTIONS, LLC",CONDUIT TRANSCRIPTIONS  LLC,6,KENTUCKY,PURCHASE ORDER,IT AND TELECOM- DATA CONVERSION,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,t,f,f,f,t,f,f,,2017,f,f
HSCEDM16J00001,3285.92,3285.92,"AMERICAN PURCHASING SERVICES, LLC",AMERICAN PURCHASING SERVICES  INC.,24,FLORIDA,BPA CALL,"REPLENISHABLE FIELD MEDICAL SETS, KITS, AND OUTFITS","MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,,2016,f,f
HSCETE17J00539,3289.5,3289.5,MCP COMPUTER PRODUCTS INC.,MCP COMPUTER PRODUCTS INC,50,TEXAS,DELIVERY ORDER,INFORMATION TECHNOLOGY COMPONENTS,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,t,f,f,t,t,t,f,f,f,f,,2017,f,f
HSCETC16P00003,3297,3297,CHAINALYSIS INC.,CHAINALYSIS INC.,18,PENNSYLVANIA,PURCHASE ORDER,INFORMATION TECHNOLOGY SOFTWARE,COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMD17F00259,3299.45,3299.45,"ASE DIRECT, INC.",ASE DIRECT INC.,7,TENNESSEE,DELIVERY ORDER,OFFICE SUPPLIES,"PHOTOGRAPHIC FILM, PAPER, PLATE, AND CHEMICAL MANUFACTURING",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,t
HSCEMD17F00261,3315,3315,"H SQUARED, INC.",H SQUARED INC,8,GEORGIA,DELIVERY ORDER,"ARMOR, PERSONAL",OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,t,t
HSCEDM16P00092,3335,3335,BEACON TELECOM INC,BEACON TELECOM INC,,VERMONT,PURCHASE ORDER,TELEPHONE AND TELEGRAPH EQUIPMENT,TELEPHONE ANSWERING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCETE16F00002,3338.84,3338.84,"COMPUTER PROJECTS OF ILLINOIS, INC.",COMPUTER PROJECTS OF ILLINOIS  INC.,11,DISTRICT OF COLUMBIA,DELIVERY ORDER,INFORMATION TECHNOLOGY SOFTWARE,COMPUTER FACILITIES MANAGEMENT SERVICES,,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEMS17P00032,3357,3357,WMK SAN ANTONIO LLC,WMK SAN ANTONIO LLC,20,TEXAS,PURCHASE ORDER,LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE17P00073,3359.54,3359.54,JETICO INC. OY,JETICO INC. OY,,MASSACHUSETTS,PURCHASE ORDER,INFORMATION TECHNOLOGY SOFTWARE,SOFTWARE PUBLISHERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMS17F00069,3369.6,3369.6,"AFFORDABLE INTERIOR SYSTEMS, INC.",AIS GROUP HOLDINGS LLC,2,DISTRICT OF COLUMBIA,DELIVERY ORDER,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CTD018FR0000015,3370.25,3370.25,"DLT SOLUTIONS, LLC",DLT MERGERCO LLC,11,DISTRICT OF COLUMBIA,DELIVERY ORDER,INFORMATION TECHNOLOGY SOFTWARE,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CDCR18P00000046,3395.76,3395.76,HAYNES SECURITY CORP,HAYNES SECURITY CORP,2,NEW YORK,PURCHASE ORDER,"INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM17F00051,3400,3400,NATIONAL INDUSTRIES FOR THE BLIND,NATIONAL INDUSTRIES FOR THE BLIND,8,VIRGINIA,DELIVERY ORDER,PERSONAL TOILETRY ARTICLES,SOAP AND OTHER DETERGENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEDM17P00106,3413.94,3413.94,"CISCO-EAGLE, INC.",CISCO-EAGLE  INC.,24,TEXAS,PURCHASE ORDER,MISCELLANEOUS PREFABRICATED STRUCTURES,OTHER BUILDING MATERIAL DEALERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCETE16J00267,3446.22,3446.22,"UNISTAR-SPARCO COMPUTERS, INC.",UNISTAR-SPARCO COMPUTERS  INC.,9,TENNESSEE,DELIVERY ORDER,INFORMATION TECHNOLOGY COMPONENTS,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,,2016,f,f
70CMSD18FC0000016,3450,3450,CAPITOL DIGITAL DOCUMENT SOLUTIONS,CAPITOL DIGITAL DOCUMENT SOLUTIONS,6,CALIFORNIA,BPA CALL,IT AND TELECOM- DATA CONVERSION,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSD18FR0000016,3470,3470,ITIN SCALE COMPANY INCORPORATED,ITIN SCALE CO. INC.,11,MONTANA,DELIVERY ORDER,SCALES AND BALANCES,LABORATORY APPARATUS AND FURNITURE MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETC09P00009,3470,3470,BENNET COMMUNICATIONS INC,BENNET COMMUNICATIONS INC.,6,MARYLAND,PURCHASE ORDER,TELEPHONE AND TELEGRAPH EQUIPMENT,WIRED TELECOMMUNICATIONS CARRIERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE12J00127,3471.52,3471.52,GTSI CORP.,UNICOM GOVERNMENT INC.,10,VERMONT,BPA CALL,INFORMATION TECHNOLOGY COMPONENTS,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR15P00008,3478.22,3478.22,TYCO INTEGRATED SECURITY LLC,JOHNSON CONTROLS INC.,8,DISTRICT OF COLUMBIA,PURCHASE ORDER,"MISCELLANEOUS ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",LOCKSMITHS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR17P00004,3490,3490,NEAL R GROSS AND COMPANY INC,NEAL R. GROSS AND COMPANY INC.,0,DISTRICT OF COLUMBIA,PURCHASE ORDER,SUPPORT- ADMINISTRATIVE: COURT REPORTING,COURT REPORTING AND STENOTYPE SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSW18FR0000003,3500,31500,FEDERAL EXPRESS CORPORATION,FEDEX CORPORATION,9,DISTRICT OF COLUMBIA,DELIVERY ORDER,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,COURIERS AND EXPRESS DELIVERY SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSW18FR0000005,3500,31500,UNITED PARCEL SERVICE CO.,UNITED PARCEL SERVICE INC.,3,DISTRICT OF COLUMBIA,DELIVERY ORDER,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,COURIERS AND EXPRESS DELIVERY SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMS17P00046,3500,3500,HYATT CORPORATION,HYATT HOTELS CORPORATION,1,HAWAII,PURCHASE ORDER,LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16P00031,3500,3500,"WRIGGLESWORTH ENTERPRISES, INC.",WRIGGLESWORTH ENTERPRISES  INC.,7,TEXAS,PURCHASE ORDER,SPACE AND WATER HEATING EQUIPMENT,PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEMS16F00049,3510.9,3510.9,"OMNIFICS, INC.",OMNIFICS  INC.,8,VIRGINIA,DELIVERY ORDER,INSTALLATION OF EQUIPMENT- FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,,2016,f,f
HSCETE16F00004,3516.02,3516.02,"AVAYA FEDERAL SOLUTIONS, INC.",SIERRA HOLDINGS CORP.,11,COLORADO,DELIVERY ORDER,MINI AND MICRO COMPUTER CONTROL DEVICES,COMPUTER FACILITIES MANAGEMENT SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEMS17J00043,3522.6,3522.6,NPEE L.C,NPEE L.C,25,FLORIDA,DELIVERY ORDER,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16P00097,3548,20872.64,"MARENTCO, INC.",MARENTCO INC.,15,TEXAS,PURCHASE ORDER,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,f,,2018,f,f
70CDCR18P00000092,3568,3568,"VICTORY SUPPLY, LLC",VICTORY SUPPLY LLC,4,TENNESSEE,PURCHASE ORDER,PERSONAL TOILETRY ARTICLES,ALL OTHER HEALTH AND PERSONAL CARE STORES,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSD18P00000090,3600,19800,"MARQUIS CONSULTING SERVICES, INC.",GEMALTO INC.,3,HAWAII,PURCHASE ORDER,IT AND TELECOM- INFORMATION AND DATA BROADCASTING OR DATA DISTRIBUTION,CUSTOM COMPUTER PROGRAMMING SERVICES,FOREIGN-OWNED BUSINESS INCORPORATED IN THE U.S.,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSW18FACR00003,3615.12,3615.12,LINKEDIN CORPORATION,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,17,CALIFORNIA,DELIVERY ORDER,IT AND TELECOM- WEB-BASED SUBSCRIPTION,SOFTWARE PUBLISHERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSD18FR0000098,3636.32,3636.32,"TACTICAL & SURVIVAL SPECIALTIES, INC.",TACTICAL & SURVIVAL SPECIALTIES INC.,6,MICHIGAN,DELIVERY ORDER,"TACTICAL SETS, KITS, AND OUTFITS",APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,t
70CDCR18FR0000014,3638.57,3638.57,ALLIED MODULAR BUILDING SYSTEMS INCORPORATED,ALLIED MODULAR BUILDING SYSTEMS INCORPORATED,46,CALIFORNIA,DELIVERY ORDER,PURCHASE OF RECREATIONAL FACILITIES (NON-BUILDING),PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEE108F00010,3640.91,3640.91,CEIA USA LLC,CEIA USA  LTD,14,VERMONT,DELIVERY ORDER,"MISCELLANEOUS ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
70CMSD18P00000009,3646,3646,"COMPU DYNAMICS, LLC",COMPU DYNAMICS LLC,10,VIRGINIA,PURCHASE ORDER,"MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT",APPLIANCE REPAIR AND MAINTENANCE,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM17P00064,3657.53,3657.53,TRS INC.,TRS INC.,6,NEW YORK,PURCHASE ORDER,SPECIALIZED SHIPPING AND STORAGE CONTAINERS,ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEDM17P00084,3660,3660,"SACRAMENTO, COUNTY OF",COUNTY OF SACRAMENTO,6,CALIFORNIA,PURCHASE ORDER,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",OTHER U.S. ENTITY (E.G. GOVERNMENT),f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEDM16P00120,3680,3680,"STAR POLY BAG, INC.",STAR POLY BAG  INC.,8,NEW YORK,PURCHASE ORDER,BAGS AND SACKS,TEXTILE BAG AND CANVAS MILLS,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,t,f,f,t,f,f,f,f,f,t,,2016,f,f
70CDCR18FR0000030,3688,3688,"HEARTSAFE AMERICA, INC",HEARTSAFE AMERICA INC,24,TEXAS,DELIVERY ORDER,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16P00014,3735,3735,GENESIS RESOURCE INC,GENESIS RESOURCE INC,5,ARIZONA,PURCHASE ORDER,"MISCELLANEOUS ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",LOCKSMITHS,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEMD16F00020,3747.89,3747.89,"CANON U.S.A., INC.",CANON INC.,8,VIRGINIA,BPA CALL,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD17P00024,3766.5,3766.5,"ADAMS EVIDENCE GRADE TECHNOLOGY, INC.",ADAMS EVIDENCE GRADE TECHNOLOGY INC.,23,TEXAS,PURCHASE ORDER,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,BLANK MAGNETIC AND OPTICAL RECORDING MEDIA MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,f
70CDCR18P00000022,3785,3785,INTERCONNECT COMMUNICATION SPECIALISTS,INTERCONNECT COMMUNICATION SPECIALISTS,7,TEXAS,PURCHASE ORDER,TELEPHONE AND TELEGRAPH EQUIPMENT,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16F00054,3792,3792,RITA'S TAPE MEDIA LLC,RITA'S TAPE MEDIA LLC,7,TEXAS,DELIVERY ORDER,PAPER AND PAPERBOARD,PAPER (EXCEPT NEWSPRINT) MILLS,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,t,f,f,f,f,f,f,f,f,f,,2016,f,f
70CTD018P00000009,3795,3795,"METROTEC, INC.",METROTEC INC.,10,DISTRICT OF COLUMBIA,PURCHASE ORDER,INSTALLATION OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,,2018,f,f
HSCEMS17J00076,3797.46,3797.46,INTERNATIONAL CARTRIDGE CORPORATION,INTERNATIONAL CARTRIDGE CORPORATION,5,PENNSYLVANIA,DELIVERY ORDER,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CDCR18FR0000077,3825,3825,"KPAUL PROPERTIES, LLC",KPAUL PROPERTIES LLC,5,INDIANA,DELIVERY ORDER,TOOL AND HARDWARE BOXES,GENERAL WAREHOUSING AND STORAGE,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,t
HSCEMD16F00021,3872,3872,"CARTRIDGE TECHNOLOGIES, INC.",CARTRIDGE TECHNOLOGIES  INC.,6,TEXAS,BPA CALL,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,t,f,f,t,f,f,f,t,f,f,,2016,f,f
70CMSD18FR0000097,3884.7,3884.7,INTERNATIONAL TELEVISION CORP,INTERNATIONAL TELEVISION CORP,44,NEW YORK,DELIVERY ORDER,"HEADSETS, HANDSETS, MICROPHONES AND SPEAKERS",HARDWARE MERCHANT WHOLESALERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
