county,link,name,state,lat,long,geocoded-address,found
Norwich,http://www.evesun.com/,The Evening Sun,New York,42.5325372,-75.5220761,"29 Lackawanna Ave, Norwich, NY 13815, USA",Match
Herkimer,http://www.herkimertelegram.com/,The Evening Telegram,New York,43.0273169,-74.986807,"111 Green St, Herkimer, NY 13350, USA",Match
Little Falls,http://www.littlefallstimes.com/,The Evening Times,New York,43.0273169,-74.986807,"111 Green St, Herkimer, NY 13350, USA",Match
Hornell,http://www.eveningtribune.com/,The Evening Tribune,New York,42.3224,-77.662,"85 Canisteo St, Hornell, NY 14843, USA",Match
Farmingdale,http://www.antonnews.com/farmingdaleobserver/,Farmingdale Observer,New York,40.7325997,-73.4454009,"Farmingdale, NY 11735, USA",Partial Match
New York,http://www.ft.com/,Financial Times,New York,40.7269209,-74.0070061,"330 Hudson St, New York, NY 10013, USA",Match
Geneva,http://www.fltimes.com/,Finger Lakes Times,New York,42.868507,-76.983972,"218 Genesee St, Geneva, NY 14456, USA",Match
Floral Park,http://www.antonnews.com/floralparkdispatch/,Floral Park Dispatch,New York,40.7444159,-73.629126,"132 E 2nd St, Mineola, NY 11501, USA",Match
Broken Bow,http://www.custercountychief.com/,Custer County Chief,Nebraska,41.4033721,-99.64201,"305 S 10th Ave, Broken Bow, NE 68822, USA",Match
Lincoln,http://www.dailynebraskan.com/,Daily Nebraskan Online,Nebraska,40.817663,-96.7000371,"1400 R St, Lincoln, NE 68588, USA",Match
Blair,http://www.enterprisepub.com/,The Enterprise,Nebraska,41.5255999,-96.14456,"2171 South Highway 30, Blair, NE 68008, USA",Match
Fremont,http://www.fremontneb.com/,Fremont Tribune,Nebraska,41.4306879,-96.4967285,"135 N Main St, Fremont, NE 68025, USA",Match
Grand Island,http://www.theindependent.com/,The Grand Island Independent,Nebraska,40.9226771,-98.3428132,"422 W 1st St, Grand Island, NE 68801, USA",Match
Hyannis,http://www.nebnet.net/hyannis/,Grant County News,Nebraska,41.9994733,-101.7602867,"206 Grant Ave, Hyannis, NE 69350, USA",Match
Hastings,http://www.hastingstribune.com/,Hastings Tribune,Nebraska,40.5854865,-98.3927779,"908 W 2nd St, Hastings, NE 68901, USA",Match
Mullen,http://www.nebnet.net/mullen/,Hooker County Tribune,Nebraska,42.0431318,-101.0456516,"306 NW 1st St, Mullen, NE 69152, USA",Match
Kearney,http://www.kearneyhub.com/,Kearney Hub,Nebraska,40.6974166,-99.0807515,"13 E 22nd St, Kearney, NE 68847, USA",Match
Lexington,http://www.lexch.com/,Lexington Clipper-Herald,Nebraska,40.7775229,-99.7421677,"114 W 5th St, Lexington, NE 68850, USA",Match
Lincoln,http://www.journalstar.com/,Lincoln Journal Star,Nebraska,40.815232,-96.707931,"926 P St, Lincoln, NE 68508, USA",Match
McCook,http://www.mccookgazette.com/,The McCook Daily Gazette,Nebraska,40.2018707,-100.6268614,"501 W 1st St, McCook, NE 69001, USA",Match
Tekamah,http://www.midwestmessenger.com/,Midwest Messenger,Nebraska,41.771549,-96.2213349,"707 S 13th St, Tekamah, NE 68061, USA",Match
Belgrade,http://hcip.townnews.com/,High Country Independent Press,Montana,45.7762463,-111.1770945,"Belgrade, MT 59714, USA",Partial Match
Columbia Falls,http://www.hungryhorsenews.com/,Hungry Horse News,Montana,48.369979,-114.181525,"926 Nucleus Ave, Columbia Falls, MT 59912, USA",Match
Polson,http://leaderadvertiser.com/,The Lake County Leader,Montana,47.6947496,-114.1620362,"108 1st St E, Polson, MT 59860, USA",Match
Laurel,http://www.laureloutlook.com/,Laurel Outlook,Montana,45.670689,-108.766399,"415 E Main St, Laurel, MT 59044, USA",Match
Lewistown,http://www.lewistownnews.com/,Lewistown News-Argus,Montana,47.063374,-109.428463,"521 W Main St, Lewistown, MT 59457, USA",Match
Chester,http://highline.townnews.com/,Liberty County Times,Montana,48.5129118,-110.9647036,"46 1st St E, Chester, MT 59522, USA",Match
Livingston,http://www.livingstonenterprise.com/,Livingston Enterprise,Montana,45.6584129,-110.5561659,"401 S Main St, Livingston, MT 59047, USA",Match
Miles City,http://www.milescitystar.com/,Miles City Star,Montana,46.4069334,-105.8471003,"818 Main St, Miles City, MT 59301, USA",Match
Missoula,http://www.missoulanews.com/,Missoula Independent,Montana,46.8687626,-114.0037656,"317 S Orange St, Missoula, MT 59801, USA",Match
Missoula,http://www.missoulian.com/,Missoulian,Montana,46.866492,-113.996938,"500 S Higgins Ave, Missoula, MT 59801, USA",Match
Butte,http://www.mtstandard.com/,The Montana Standard,Montana,46.01475,-112.5368113,"25 W Granite St, Butte, MT 59701, USA",Match
Philipsburg,http://www.philipsburgmail.com/,Philipsburg Mail,Montana,46.3340062,-113.299014,"410 W Broadway St, Philipsburg, MT 59858, USA",Match
Great Falls,http://www.theprairiestar.com/,Prairie Star,Montana,47.4993443,-111.304749,"518 2nd Ave S # 500, Great Falls, MT 59405, USA",Match
Roswell,http://www.roswell-record.com/,Roswell Daily Record,New Mexico,33.4199257,-104.5226974,"2301 N Main St, Roswell, NM 88201, USA",Match
Ruidoso,http://www.ruidosonews.com/,Ruidoso News,New Mexico,33.3276611,-105.6635487,"104 Park Ave, Ruidoso, NM 88345, USA",Match
Angle Fire,http://www.sangrechronicle.com/,Sangre de Christo Chronicle,New Mexico,,,,No Match
Santa Fe,http://www.sfnewmexican.com/,The Santa Fe New Mexican,New Mexico,35.6869752,-105.937799,"Santa Fe, NM, USA",Match
Santa Fe,http://www.santafetimes.com/,Santa Fe Times,New Mexico,35.641925,-106.015823,"3474 Zafarano Dr, Santa Fe, NM 87507, USA",Match
Sierra County,http://www.gpkmedia.com/,Sierra County Sentinel,New Mexico,33.1358129,-107.2318663,"1747 E Third Ave, Truth or Consequences, NM 87901, USA",Match
Silver City,http://www.thedailypress.com/,Silver City Daily Press & Independent,New Mexico,32.7713518,-108.2778601,"300 W Market St, Silver City, NM 88061, USA",Match
Taos,http://www.taosnews.com/,Taos News,New Mexico,36.3946779,-105.5739774,"226 Albright St, Taos, NM 87571, USA",Match
Timberon,http://www.timberon.com/,Timberon Mountaineer,New Mexico,32.6209314,-105.6941444,"PO Box 366, Timberon, NM 88350, USA",Match
Albuquerque,http://www.alibi.com/alibi/current/,Weekly Alibi,New Mexico,35.0773784,-106.598031,"217 Sierra Dr SE, Albuquerque, NM 87108, USA",Match
Highlands,http://members.aol.com/hilandnews/,The Highlander,North Carolina,35.0525341,-83.1954763,"134 N 5th St, Highlands, NC 28741, USA",Match
Concord,http://www.independenttribune.com/,The Independent Tribune,North Carolina,35.4198074,-80.5900475,"363 Church St N #140, Concord, NC 28025, USA",Match
Carolina Beach,http://www.islandgazette.com/,Island Gazette,North Carolina,34.0421494,-77.8978969,"1003 Bennet Ln, Carolina Beach, NC 28428, USA",Match
Jamestown,http://www.jamestownnews.com/,Jamestown News,North Carolina,35.9962052,-79.9350226,"206 E Main St, Jamestown, NC 27282, USA",Match
West Jefferson,http://www.jeffersonpost.com/,Jefferson Post,North Carolina,36.4028557,-81.4954256,"203 W 2nd St, West Jefferson, NC 28694, USA",Match
King,http://www.kingtimes.com/,King Times,North Carolina,36.2806939,-80.3592197,"King, NC, USA",Partial Match
Laurinburg,http://www.laurinburgexchange.com/,The Laurinburg Exchange,North Carolina,34.7663127,-79.4676824,"915 S Main St H, Laurinburg, NC 28352, USA",Match
Charlotte,http://www.leadernews.com/,The Leader,North Carolina,35.1888463,-80.8322861,"1900 Selwyn Ave, Charlotte, NC 28207, USA",Match
Marion,http://www.mcdowellnews.com/,The McDowell News,North Carolina,35.6843845,-82.0104729,"136 Logan St, Marion, NC 28752, USA",Match
Spruce Pine,http://www.mitchellnews.com/,Mitchell News-Journal,North Carolina,35.9153861,-82.0682343,"261 Locust St, Spruce Pine, NC 28777, USA",Match
Mount Airy,http://www.mtairynews.com/,Mount Airy News,North Carolina,36.5026114,-80.6072206,"319 N Renfro St, Mt Airy, NC 27030, USA",Match
Mount Olive,http://www.mountolivetribune.com/,Mount Olive Tribune,North Carolina,35.1965683,-78.0659522,"214 North Center street, Mt Olive, NC 28365, USA",Match
Minneapolis,http://www.mnnewspapernet.org/,Minnesota Newspaper Association,Minnesota,44.9795926,-93.2711819,"10 S 5th St #1105, Minneapolis, MN 55402, USA",Match
Granite Falls,http://www.granitefallsnews.com/,Advocate-Tribune,Minnesota,44.810919,-95.537827,"713 Prentice St, Granite Falls, MN 56241, USA",Match
Aitkin,http://www.aitkinage.com/aitkinage/,Aitkin Independent Age,Minnesota,46.5339878,-93.7068172,"213 Minnesota Ave N, Aitkin, MN 56431, USA",Match
Albany,http://www.albanyenterprise.com/,Albany Enterprise,Minnesota,42.6794541,-73.792206,"900 Central Ave, Albany, NY 12206, USA",Match
Albert Lea,http://www.albertleatribune.com/,Albert Lea Tribune,Minnesota,43.6442726,-93.3794979,"808 W Front St, Albert Lea, MN 56007, USA",Match
Annandale,http://www.annandalearea.com/,Annandale Advocate,Minnesota,45.262048,-94.124001,"73 Oak Ave S, Annandale, MN 55302, USA",Match
Anoka,http://www.anokacountyunion.com/,Anoka County Union,Minnesota,45.1858109,-93.3707438,"4101 Coon Rapids Blvd NW, Minneapolis, MN 55433, USA",Match
Austin,http://www.austindailyherald.com/,Austin Daily Herald,Minnesota,43.6684046,-92.9722632,"3487, 310 2nd St NE, Austin, MN 55912, United States",Match
Coon Rapids,http://www.blaine-slplife.com/,Blaine Life,Minnesota,45.1858109,-93.3707438,"4101 Coon Rapids Blvd NW, Coon Rapids, MN 55433, USA",Match
Brainerd,http://www.brainerddispatch.com/,The Brainerd Daily Dispatch,Minnesota,46.3585292,-94.2189447,"506 James St, Brainerd, MN 56401, USA",Match
Lansing,http://www.michiganpress.org/,Michigan Press Association,Michigan,42.7430645,-84.552559,"827 N Washington Ave, Lansing, MI 48906, USA",Match
Allegan,http://www.allegannews.com/,The Allegan County News,Michigan,42.5275364,-85.8507421,"241 Hubbard St, Allegan, MI 49010, USA",Match
Alpena,http://www.oweb.com/upnorth/alpenanewsonline/,Alpena News,Michigan,45.0621571,-83.4316056,"130 Park Pl, Alpena, MI 49707, USA",Match
Ann Arbor,http://aa.mlive.com/news/,The Ann Arbor News,Michigan,42.281736,-83.7499335,"111 N Ashley St suite 100, Ann Arbor, MI 48104, USA",Match
Bellaire,http://www.upnorthpub.com/acn.htm,Antrim County News,Michigan,44.967519,-85.199076,"4470 South, 9509, M-88, Bellaire, MI 49615, United States",Match
Bay City,http://bc.mlive.com/news/,Bay City Times,Michigan,43.5991244,-83.8896737,"812 N Water St, Bay City, MI 48708, USA",Match
Belleville,http://www.micomnews.com/html/belleville.html,Belleville Enterprise,Michigan,38.5051769,-89.9838388,"830 S Illinois St, Belleville, IL 62220, USA",Match
Birmingham,http://observer-eccentric.com/local/Birmingham/,Birmingham/Bloomfield Eccentric,Michigan,42.49193,-82.986052,"13650 E Eleven Mile Rd, Warren, MI 48089, USA",Match
Grand Rapids,http://www.businessupdate.com/,Business Update,Michigan,42.97417,-85.683084,"605 Seward Ave NW, Grand Rapids, MI 49504, USA",Match
Cadillac,http://www.cadillacnews.com/,Cadillac News,Michigan,44.2514225,-85.3998954,"130 N Mitchell St, Cadillac, MI 49601, USA",Match
Salem,http://www.nenews.org/,New England Newspaper Association,Massachusetts,42.51954,-70.8967155,"Salem, MA, USA",Partial Match
Boston,http://www.nepa.org/,New England Press Association,Massachusetts,42.3600825,-71.0588801,"Boston, MA, USA",Partial Match
Andover,http://www.andovertownsman.com/,Andover Townsman,Massachusetts,42.6769704,-71.1291391,"100 Turnpike St, North Andover, MA 01845, USA",Match
Amesbury,http://www.wickedlocal.com/amesbury/,Amesbury News,Massachusetts,42.8583925,-70.9300376,"Amesbury, MA, USA",Partial Match
Lexington,http://www.wickedlocal.com/arlington/,The Arlington Advocate,Massachusetts,42.4488401,-71.2284297,"9 Meriam St, Lexington, MA 02420, USA",Match
Athol,http://www.atholdailynews.com/,Athol Daily News,Massachusetts,42.5952066,-72.2317615,"225 Exchange St, Athol, MA 01331, USA",Match
Macon,http://www.maconch.com/,Chronicle-Herald,Missouri,39.7422561,-92.4726859,"Macon, MO 63552, USA",Partial Match
Plattsburg,http://www.ccp.com/~leader/,The Clinton County Leader,Missouri,39.566681,-94.4468903,"102 E Maple St, Plattsburg, MO 64477, USA",Match
Columbia,http://www.showmenews.com/,Columbia Daily Tribune,Missouri,38.9529676,-92.3334144,"101 N 4th St, Columbia, MO 65201, USA",Match
Columbia,http://www.digmo.org/,Columbia Missourian,Missouri,38.9517053,-92.3340724,"Columbia, MO, USA",Match
Chillicothe,http://www.chillicothenews.com/,Constitution-Tribune,Missouri,39.7956293,-93.554053,"818 Washington St, Chillicothe, MO 64601, USA",Match
Crane,http://www.stonecountynews.com/,Crane Chronicle / Stone County Republican,Missouri,36.9044871,-93.5734051,"108 N Crane St, Crane, MO 65633, USA",Match
Cuba,http://www.cubafreepress.com/,Cuba Free Press,Missouri,38.0639623,-91.3995648,"501 E Washington St, Cuba, MO 65453, USA",Match
Poplar Bluff,http://www.darnews.com/,Daily American Republic,Missouri,36.7551073,-90.3926281,"208 Poplar St, Poplar Bluff, MO 63901, USA",Match
Jefferson City,http://www.newstribune.com/,The Jefferson City News-Tribune,Missouri,38.5760012,-92.1695225,"210 Monroe St, Jefferson City, MO 65101, USA",Match
Kennett,http://www.dddnews.com/,The Daily Dunklin Democrat,Missouri,36.2362574,-90.0552706,"203 1st St, Kennett, MO 63857, USA",Match
Waynesville,http://www.waynesvilledailyguide.com/,Daily Guide,Missouri,37.8110039,-92.14045,"115 N Benton St suite b, Waynesville, MO 65583, USA",Match
Park Hills,http://www.mydjconnection.com/,Daily Journal,Missouri,37.8430095,-90.4941878,"1513 S St Joe Dr, Park Hills, MO 63601, USA",Match
Brookfield,http://brookfield.townnews.com/,Daily News-Bulletin,Missouri,39.7844687,-93.0735348,"Brookfield, MO 64628, USA",Partial Match
Dexter,http://www.dailystatesman.com/,Daily Statesman,Missouri,36.791843,-89.9575404,"133 S Walnut St, Dexter, MO 63841, USA",Match
Harrisonville,http://www.democratmissourian.com/,Democrat-Missourian,Missouri,38.6535769,-94.3476265,"301 S Lexington St, Harrisonville, MO 64701, USA",Match
Bowie,http://www.mddcpress.com/,MD-DE-DC Press Association,Maryland,38.9785971,-76.4954491,"60 West St #107, Annapolis, MD 21401, USA",Match
Baltimore,http://www.afroam.org/,Afro-American,Maryland,39.3185438,-76.6166523,"2519 N Charles St, Baltimore, MD 21218, USA",Match
Baltimore,http://baltimore.bcentral.com/baltimore/,Baltimore Business Journal,Maryland,39.2880328,-76.6153755,"36 S Charles St #2500, Baltimore, MD 21201, USA",Match
Baltimore,http://www.citypaper.com,Baltimore City Paper,Maryland,39.2952261,-76.6121248,"501 N Calvert St, Baltimore, MD 21278, USA",Match
Baltimore,http://www.btimes.com,Baltimore Times,Maryland,39.31831,-76.6167849,"2513 N Charles St, Baltimore, MD 21218, USA",Match
Annapolis,http://www.capitalonline.com/,The Capital,Maryland,38.9784453,-76.4921829,"Annapolis, MD, USA",Match
Westminster,http://www.carrollcounty.com/,Carroll County Times,Maryland,39.6053627,-76.9991362,"115 Airport Dr #170, Westminster, MD 21157, USA",Match
Elkton,http://www.cecilwhig.com/,Cecil Whig,Maryland,39.6153306,-75.8385107,"601 N Bridge St, Elkton, MD 21921, USA",Match
Reisterstown,http://www.communitytimes.com/,Community Times,Maryland,39.4637509,-76.8303808,"10 Cockeys Mill Rd, Reisterstown, MD 21136, USA",Match
Cumberland,http://www.times-news.com/,Cumberland Times-News,Maryland,39.6508753,-78.7632836,"19 Baltimore St, Cumberland, MD 21502, USA",Match
Summit,http://www.zwire.com/site/news.cfm?brd=1857,Summit Observer,New Jersey,37.09024,-95.712891,United States,Partial Match
Fairfield,http://www.techsourcenj.com/,Tech Source NJ,New Jersey,40.59589,-74.283529,"205 E Inman Ave, Rahway, NJ 07065, USA",Partial Match
Scotch Plains,http://www.timesnj.com/,The Times,New Jersey,40.6499928,-74.3471661,"251 N Ave W, Westfield, NJ 07090, USA",Match
Manahawkin,http://www.southernocean.com/,Times-Beacon Newspapers,New Jersey,39.9862807,-74.2611096,"1451 Rte 37 W, Toms River, NJ 08755, USA",Match
Trenton,http://www.trentondowntowner.com/,Trenton Downtown,New Jersey,40.2191355,-74.7702801,"Downtown, Trenton, NJ, USA",Match
Trenton,http://www.trentonian.com/,The Trentonian,New Jersey,40.226087,-74.754274,"600 Perry St, Trenton, NJ 08618, USA",Match
Princeton,http://www.princetoninfo.com/,U.S. 1,New Jersey,40.3170362,-74.6589293,"3565 US-1, Princeton, NJ 08540, USA",Match
Union,http://www.zwire.com/site/news.cfm?brd=1854,Union Leader,New Jersey,37.09024,-95.712891,United States,Match
Westfield,http://www.goleader.com/,The Westfield Leader,New Jersey,40.6499928,-74.3471661,"251 N Ave W, Westfield, NJ 07090, USA",Match
Greenwoood,http://www.gwcommonwealth.com/,Greenwood Commonwealth,Mississippi,33.5054373,-90.1899567,"329 US-82, Greenwood, MS 38930, USA",Partial Match
Hattiesburg,http://www.hattiesburgamerican.com/,The Hattiesburg American,Mississippi,31.3271189,-89.2903392,"Hattiesburg, MS, USA",Match
Jackson,http://www.jacksonprogressive.com/,Jackson Progressive,Mississippi,32.367883,-90.151356,"5140 Galaxie Dr Ste 201, Jackson, MS 39206, USA",Match
Ridgeland,http://www.onlinemadison.com/,Madison County Journal,Mississippi,32.422201,-90.137515,"293 Commerce Park Dr, Ridgeland, MS 39157, USA",Partial Match
Meridian,http://www.meridianstar.com,Meridian Star,Mississippi,32.365515,-88.7000579,"814 22nd Ave, Meridian, MS 39301, USA",Match
Natchez,http://www.missloumagazine.com/,Miss-Lou Magazine,Mississippi,31.5339257,-91.3807337,"55 Sgt Prentiss Dr # 100, Natchez, MS 39120, USA",Match
Jackson,http://www.msbusiness.com/,Mississippi Business Journal,Mississippi,32.3008839,-90.1824042,"200 N Congress St #400, Jackson, MS 39201, USA",Match
Pascagoula,http://www.gulflive.com/mississippi/,The Mississippi Press,Mississippi,30.3645106,-88.555021,"906 Convent Ave, Pascagoula, MS 39567, USA",Match
Natchez,http://www.natchezdemocrat.com/,The Natchez Democrat,Mississippi,31.5648139,-91.4019316,"503 N Canal St, Natchez, MS 39120, USA",Match
Tupelo,http://www.djournal.com/,Northeast Mississippi Daily Journal,Mississippi,34.2454113,-88.7075948,"1242 S Green St, Tupelo, MS 38804, USA",Match
Oxford,http://www.oxfordeagle.com/,The Oxford Eagle,Mississippi,34.3847302,-89.4942282,"24-108 Skyline Dr, Oxford, MS 38655, USA",Match
Las Vegas,http://www.viewnews.com/,View Newspapers,Nevada,36.1756549,-115.1578852,"1111 W Bonanza Rd, Las Vegas, NV 89106, USA",Match
Wilmette,http://www.pioneerlocal.com/cgi-bin/ppo-newsstand?paper2=wi,Wilmette Life,Illinois,42.0722513,-87.7228384,"Wilmette, IL, USA",Partial Match
Winnetka,http://www.pioneerlocal.com/cgi-bin/ppo-newsstand?paper2=wn,Winnetka Talk,Illinois,42.1080834,-87.735895,"Winnetka, IL, USA",Partial Match
Woodstock,http://www.inde-news.com/,The Woodstock Independent,Illinois,42.3141262,-88.4369539,"671 E Calhoun St, Woodstock, IL 60098, USA",Match
